eth_price,issuer,net_flow,net_flow_usd,net_tvl,net_tvl_usd,time,tvl,tvl_usd
0,Fidelity,,,52951.023931105796,134494541.7645301,2025-06-02 00:00:00,0.0,0.0
0,Fidelity,,,64688.6630885558,168863933.01299694,2025-06-03 00:00:00,11737.639157449998,30640050.632999048
0,Fidelity,,,63689.81992807629,165350236.7008731,2025-06-04 00:00:00,-998.8431604795005,-2593176.6363736694
0,Fidelity,,,54449.849928076495,142149500.71473292,2025-06-05 00:00:00,-9239.9699999998,-24122327.680499475
0,Fidelity,,,54449.849928076495,131735966.91598828,2025-06-06 00:00:00,0.0,0.0
0,Fidelity,,,54449.849928076495,135052507.2751074,2025-06-07 00:00:00,0.0,0.0
0,Fidelity,,,54449.849928076495,137638330.64819178,2025-06-08 00:00:00,0.0,0.0
0,Fidelity,,,54449.849928076495,136821582.89927062,2025-06-09 00:00:00,0.0,0.0
0,Fidelity,,,59444.3275658765,159369053.31756356,2025-06-10 00:00:00,4994.4776378,13390094.657389043
0,Fidelity,,,68933.7361342568,193939551.9148408,2025-06-11 00:00:00,9489.4085683803,26697691.854452506
0,Fidelity,,,82168.8275855873,228056294.21069416,2025-06-12 00:00:00,13235.0914513305,36733466.919509746
0,Fidelity,,,82668.28616462751,219029624.1931806,2025-06-13 00:00:00,499.4585790402002,1323315.5051670105
0,Fidelity,,,82668.28616462751,213383380.24813652,2025-06-14 00:00:00,0.0,0.0
0,Fidelity,,,82668.28616462751,209631066.7391241,2025-06-15 00:00:00,0.0,0.0
0,Fidelity,,,82668.28616462751,210856210.74008387,2025-06-16 00:00:00,0.0,0.0
0,Fidelity,,,76675.32458846761,195111097.96079823,2025-06-17 00:00:00,-5992.9615761599,-15249929.745159527
0,Fidelity,,,76675.32458846761,192714227.31416273,2025-06-18 00:00:00,0.0,0.0
0,Fidelity,,,76675.32458846761,193723274.58574697,2025-06-19 00:00:00,0.0,0.0
0,Fidelity,,,76675.32458846761,193526219.00155458,2025-06-20 00:00:00,0.0,0.0
0,Fidelity,,,76675.32458846761,184746894.33617505,2025-06-21 00:00:00,0.0,0.0
0,Fidelity,,,76675.32458846761,176217531.22895393,2025-06-22 00:00:00,0.0,0.0
0,Fidelity,,,76675.32458846761,170985973.83228278,2025-06-23 00:00:00,0.0,0.0
