eth_price,issuer,net_flow,net_flow_usd,net_tvl,net_tvl_usd,time,tvl,tvl_usd
0,Fidelity,,,232603.7500898833,885582953.5672091,2025-07-31 00:00:00,0.0,0.0
0,Fidelity,,,232232.8791127443,859096767.3729838,2025-08-01 00:00:00,-370.87097713900016,-1371959.297020532
0,Fidelity,,,232232.8791127443,810251225.9092003,2025-08-02 00:00:00,0.0,0.0
0,Fidelity,,,232232.8791127443,789087843.6356559,2025-08-03 00:00:00,0.0,0.0
0,Fidelity,,,217254.9391127443,760529157.5062461,2025-08-04 00:00:00,-14977.94,-52432226.1022
0,Fidelity,,,217254.9391127443,808607675.5318964,2025-08-05 00:00:00,0.0,0.0
0,Fidelity,,,217254.9391127443,785315773.509619,2025-08-06 00:00:00,0.0,0.0
0,Fidelity,,,217254.9391127443,800712631.0445393,2025-08-07 00:00:00,0.0,0.0
0,Fidelity,,,225492.5327115973,881468349.7722508,2025-08-08 00:00:00,8237.593598853,32201412.385404285
0,Fidelity,,,225492.5327115973,903830444.2412599,2025-08-09 00:00:00,0.0,0.0
0,Fidelity,,,225492.5327115973,960553090.8448622,2025-08-10 00:00:00,0.0,0.0
0,Fidelity,,,258192.95801741732,1096806267.587569,2025-08-11 00:00:00,32700.42530582,138911733.70337644
0,Fidelity,,,322844.3103408803,1363729879.7540157,2025-08-12 00:00:00,64651.352323463005,273094423.8630633
0,Fidelity,,,354552.95034308033,1626345019.8122196,2025-08-13 00:00:00,31708.6400022,145448482.94929147
0,Fidelity,,,387252.4473574683,1838934079.192989,2025-08-14 00:00:00,32699.497014388002,155279120.48731387
0,Fidelity,,,337829.8721959843,1537673202.884686,2025-08-15 00:00:00,-49422.575161484,-224952781.5565138
0,Fidelity,,,337829.8721959843,1501515271.66355,2025-08-16 00:00:00,0.0,0.0
0,Fidelity,,,337829.8721959843,1495099882.3905482,2025-08-17 00:00:00,0.0,0.0
0,Fidelity,,,319858.1221959843,1431521827.3069057,2025-08-18 00:00:00,-17971.75,-80432387.4075
0,Fidelity,,,282167.8121959843,1217889889.3221853,2025-08-19 00:00:00,-37690.31,-162678539.11889997
0,Fidelity,,,282167.8121959843,1150494107.3791747,2025-08-20 00:00:00,0.0,0.0
0,Fidelity,,,284164.6287426253,1231325119.3898194,2025-08-21 00:00:00,1996.8165466409998,8652485.650911983
0,Fidelity,,,290903.8141977663,1228713712.3322413,2025-08-22 00:00:00,6739.185455140999,28464836.741715446
0,Fidelity,,,290903.8142033673,1404006532.7185636,2025-08-23 00:00:00,5.601e-06,0.02703244236
0,Fidelity,,,290903.8142033673,1389257709.3384528,2025-08-24 00:00:00,0.0,0.0
0,Fidelity,,,315364.31898960826,1508283467.5020297,2025-08-25 00:00:00,24460.504786241,116986522.42601123
0,Fidelity,,,334832.69266827026,1466439957.4638097,2025-08-26 00:00:00,19468.373678662,85264078.73054166
0,Fidelity,,,353552.10287462024,1627379116.4057043,2025-08-27 00:00:00,18719.41020635,86164322.01521666
0,Fidelity,,,350557.09790482424,1580886310.9955118,2025-08-28 00:00:00,-2995.0049697959994,-13506394.211990831
0,Fidelity,,,350557.09790882823,1582611051.9352798,2025-08-29 00:00:00,4.004e-06,0.018076298240000004
0,Fidelity,,,350557.09790982824,1530048520.6791945,2025-08-30 00:00:00,1e-06,0.00436462
0,Fidelity,,,350557.09790982824,1534391923.1222973,2025-08-31 00:00:00,0.0,0.0
0,Fidelity,,,350557.09790982824,1540593278.184322,2025-09-01 00:00:00,0.0,0.0
0,BlackRock,30804.63660283451,80412731.43440524,0.0,0.0,2025-06-03 00:00:00,0.0,0.0
0,BlackRock,32702.06767890263,84900454.06661342,29359.60348356,76222815.3719488,2025-06-04 00:00:00,29359.60348356,76222815.3719488
0,BlackRock,21431.207783072292,55949382.59887768,57205.7960485,149344311.45401654,2025-06-05 00:00:00,27846.19256494,72696662.61966062
0,BlackRock,13480.132257962496,32613831.984914463,70685.51858567273,171016543.66617662,2025-06-06 00:00:00,13479.722537172736,32612840.70643572
0,BlackRock,1.0286e-06,0.002551246866,70685.51858667293,175321998.60571074,2025-06-07 00:00:00,1.0002e-06,0.002480806062
0,BlackRock,0.0,0.0,70685.51858667293,178678853.88339186,2025-06-08 00:00:00,0.0,0.0
0,BlackRock,10122.940112417748,25436923.914483316,77041.62344498294,193590191.39255312,2025-06-09 00:00:00,6356.10485831,15971620.28796137
0,BlackRock,20404.252479553412,54703392.812633105,90661.69910268714,243062202.06032217,2025-06-10 00:00:00,13620.075657704205,36515150.43679182
0,BlackRock,35984.79351098393,101240337.75967242,110661.7361406907,311337941.692942,2025-06-11 00:00:00,20000.03703800356,56268504.20345998
0,BlackRock,85336.47319400223,236847967.89102542,168773.78746069083,468424896.14564896,2025-06-12 00:00:00,58112.051320000144,161287673.9566076
0,BlackRock,37219.77518438695,98613794.35103323,206001.67246810085,545801431.2042332,2025-06-13 00:00:00,37227.885007410005,98635281.3271328
0,BlackRock,1.9000000000000005e-09,4.904280000000001e-06,206001.67246810085,531731516.9746619,2025-06-14 00:00:00,0.0,0.0
0,BlackRock,0.0,0.0,206001.67246810085,522381101.0613348,2025-06-15 00:00:00,0.0,0.0
0,BlackRock,1976.6329916191278,5041659.407413496,206001.67246810085,525434045.8473121,2025-06-16 00:00:00,0.0,0.0
0,BlackRock,60.18132288030051,153139.80145412788,212054.81536714084,539603165.3758413,2025-06-17 00:00:00,6053.14289904,15403069.546613146
0,BlackRock,12397.18369814182,31158833.56323569,226582.35432559083,569487557.7148535,2025-06-18 00:00:00,14527.53895845,36513225.86738907
0,BlackRock,0.0,0.0,226582.35432559083,572469381.4977783,2025-06-19 00:00:00,0.0,0.0
0,BlackRock,7654.068716548445,19318639.818506777,232635.44239740082,587164877.5477678,2025-06-20 00:00:00,6053.088071810001,15277812.700606287
0,BlackRock,0.03,72.2841,232635.44239740082,560528119.3932654,2025-06-21 00:00:00,0.0,0.0
0,BlackRock,0.0,0.0,232635.44239740082,534649752.7809785,2025-06-22 00:00:00,0.0,0.0
